Age,Height,Weight,Sex
44.0,185.0,90.0,1
52.0,185.0,90.0,1
20.0,171.0,54.0,0
21.0,177.0,56.0,1
25.0,177.0,56.0,1
29.0,177.0,56.0,1
23.0,182.0,94.0,1
19.0,178.0,91.0,1
44.0,170.0,79.0,1
56.0,170.0,79.0,1
32.0,156.0,53.0,0
23.0,190.0,66.0,1
33.0,170.0,74.0,1
37.0,170.0,74.0,1
39.0,180.0,65.0,1
23.0,179.0,89.0,1
28.0,167.0,63.0,1
32.0,167.0,63.0,1
36.0,167.0,63.0,1
28.0,182.0,95.0,1
17.0,169.0,48.0,0
17.0,171.0,66.0,1
29.0,174.0,56.0,1
24.0,155.0,95.0,1
28.0,155.0,95.0,1
32.0,155.0,95.0,1
36.0,155.0,95.0,1
37.0,200.0,108.0,1
17.0,178.0,80.0,0
28.0,192.0,91.0,1
19.0,156.0,52.0,1
30.0,177.0,78.0,1
14.0,142.0,33.0,0
18.0,171.0,71.0,1
33.0,179.0,61.0,0
31.0,176.0,90.0,1
24.0,182.0,68.0,1
18.0,162.0,41.0,0
17.0,141.0,40.0,0
35.0,177.0,85.0,1
22.0,185.0,73.0,0
31.0,193.0,86.0,1
35.0,193.0,86.0,1
19.0,193.0,85.0,1
33.0,178.0,81.0,1
22.0,193.0,64.0,0
38.0,177.0,80.0,0
19.0,168.0,63.0,1
18.0,166.0,52.0,1
31.0,168.0,70.0,0
36.0,179.0,70.0,1
38.0,184.0,88.0,1
40.0,184.0,88.0,1
26.0,181.0,80.0,0
40.0,177.0,70.0,0
44.0,177.0,70.0,0
47.0,181.0,70.0,1
32.0,170.0,79.0,1
36.0,170.0,79.0,1
35.0,169.0,90.0,1
33.0,180.0,67.0,1
37.0,180.0,67.0,1
28.0,182.0,102.0,1
22.0,185.0,83.0,0
26.0,185.0,83.0,0
27.0,188.0,79.0,0
21.0,206.0,93.0,1
20.0,178.0,82.0,0
20.0,188.0,86.0,0
24.0,188.0,86.0,0
28.0,188.0,86.0,0
25.0,193.0,123.0,1
29.0,193.0,123.0,1
33.0,193.0,123.0,1
41.0,193.0,123.0,1
19.0,182.0,83.0,1
22.0,197.0,95.0,1
34.0,195.0,80.0,1
32.0,170.0,78.0,0
28.0,182.0,80.0,0
42.0,177.0,86.0,1
18.0,174.0,70.0,1
19.0,184.0,86.0,0
23.0,184.0,86.0,0
34.0,198.0,125.0,1
38.0,198.0,125.0,1
30.0,180.0,62.0,1
20.0,170.0,84.0,1
28.0,170.0,84.0,1
30.0,189.0,92.0,1
40.0,180.0,135.0,1
28.0,150.0,43.0,0
27.0,167.0,85.5,1
36.0,167.0,85.5,1
21.0,200.0,96.0,1
14.0,154.0,47.0,1
18.0,154.0,47.0,1
22.0,154.0,47.0,1
40.0,170.0,73.0,1
19.0,194.0,96.0,1
28.0,180.0,101.0,1
32.0,180.0,101.0,1
25.0,177.0,106.0,1
29.0,177.0,106.0,1
25.0,210.0,111.0,1
29.0,195.0,106.0,1
20.0,157.0,51.0,0
28.0,196.0,89.0,1
20.0,193.0,118.0,1
39.0,162.0,54.0,0
17.0,150.0,56.0,1
25.0,150.0,56.0,1
28.0,167.0,67.0,1
13.0,170.0,66.0,0
17.0,170.0,66.0,0
19.0,220.0,135.0,1
23.0,220.0,135.0,1
31.0,220.0,135.0,1
29.0,191.0,83.0,1
21.0,156.0,56.0,0
25.0,156.0,56.0,0
37.0,164.0,48.0,0
41.0,164.0,48.0,0
45.0,164.0,48.0,0
49.0,164.0,48.0,0
30.0,175.0,57.0,1
29.0,157.0,53.5,1
23.0,195.0,78.5,1
27.0,195.0,78.5,1
37.0,168.0,60.0,0
34.0,190.0,97.0,1
38.0,190.0,97.0,1
42.0,190.0,97.0,1
18.0,176.0,66.0,0
24.0,160.0,61.0,0
17.0,162.0,61.0,0
21.0,154.0,54.0,0
37.0,167.0,55.0,1
33.0,159.0,49.0,0
19.0,172.0,64.0,1
15.0,183.0,67.0,1
17.0,178.0,70.0,0
21.0,163.0,67.0,0
25.0,170.0,83.0,1
19.0,179.0,86.0,1
22.0,174.0,67.0,0
31.0,174.0,67.0,0
17.0,191.0,84.0,1
30.0,164.0,49.0,0
24.0,175.0,118.5,1
28.0,175.0,118.5,1
36.0,190.0,88.0,1
15.0,155.0,54.0,0
23.0,155.0,54.0,0
24.0,178.0,58.0,0
28.0,178.0,58.0,0
17.0,169.0,56.0,0
29.0,179.0,70.0,0
31.0,162.0,62.0,1
18.0,168.0,50.0,0
30.0,188.0,84.0,1
23.0,152.0,54.0,1
22.0,174.0,74.0,0
26.0,155.0,47.0,0
30.0,155.0,47.0,0
31.0,161.0,64.0,1
33.0,167.0,50.0,1
25.0,194.0,91.0,1
26.0,171.0,56.0,1
34.0,170.0,74.0,1
22.0,159.0,54.0,0
26.0,159.0,54.0,0
30.0,159.0,54.0,0
39.0,171.0,60.0,1
43.0,171.0,60.0,1
21.0,177.0,83.0,1
33.0,166.0,60.0,1
37.0,166.0,60.0,1
47.0,172.0,81.0,1
51.0,172.0,81.0,1
27.0,189.0,91.0,1
19.0,189.0,75.0,1
21.0,198.0,130.0,1
25.0,198.0,130.0,1
29.0,198.0,130.0,1
33.0,198.0,130.0,1
34.0,165.0,57.0,1
16.0,170.0,74.0,0
52.0,168.0,70.0,1
28.0,154.0,48.0,0
40.0,190.0,120.0,1
21.0,191.0,83.0,1
33.0,191.0,83.0,1
37.0,191.0,83.0,1
28.0,172.0,90.0,1
36.0,172.0,90.0,1
23.0,197.0,93.0,1
32.0,197.0,93.0,1
18.0,182.0,66.0,0
34.0,185.0,70.0,1
18.0,163.0,57.0,1
29.0,171.0,57.0,1
33.0,171.0,57.0,1
37.0,171.0,57.0,1
41.0,171.0,57.0,1
45.0,171.0,57.0,1
20.0,150.0,40.0,0
16.0,170.0,68.0,0
27.0,190.0,106.0,1
29.0,173.0,80.0,0
22.0,181.0,63.0,1
43.0,165.0,75.0,1
49.0,171.0,84.0,1
46.0,173.0,87.0,1
36.0,166.0,57.0,0
19.0,189.0,94.0,1
18.0,180.0,57.0,1
31.0,177.0,63.0,1
39.0,177.0,63.0,1
33.0,172.0,65.0,0
41.0,172.0,65.0,0
45.0,172.0,65.0,0
21.0,156.0,40.0,0
25.0,156.0,40.0,0
29.0,156.0,40.0,0
37.0,180.0,81.0,1
23.0,162.0,75.0,0
30.0,162.0,75.0,0
38.0,173.0,85.0,1
24.0,181.0,84.0,0
28.0,181.0,84.0,0
21.0,192.0,120.0,1
25.0,192.0,120.0,1
24.0,179.0,108.5,1
28.0,179.0,108.5,1
21.0,198.0,124.0,1
16.0,180.0,62.0,1
19.0,154.0,60.0,1
32.0,191.0,93.0,1
36.0,191.0,93.0,1
32.0,199.0,89.0,1
22.0,191.0,77.0,1
48.0,183.0,64.0,0
33.0,169.0,69.0,1
38.0,163.0,51.0,1
26.0,201.0,93.0,1
30.0,169.0,74.0,0
20.0,158.0,53.0,1
24.0,158.0,53.0,1
19.0,190.0,90.0,1
25.0,155.0,42.0,0
35.0,183.0,85.0,1
29.0,164.0,67.0,0
33.0,164.0,75.0,0
35.0,193.0,91.0,1
16.0,175.0,73.0,1
36.0,163.0,48.0,0
17.0,188.0,74.0,1
17.0,176.0,59.0,0
21.0,179.0,115.0,1
27.0,183.0,123.0,1
26.0,180.0,125.0,1
18.0,184.0,79.0,1
23.0,163.0,63.0,1
31.0,163.0,63.0,1
23.0,164.0,49.0,1
38.0,169.0,67.0,1
42.0,169.0,67.0,1
23.0,175.0,87.0,1
20.0,194.0,93.0,1
36.0,158.0,48.0,0
26.0,189.0,99.0,1
16.0,184.0,70.0,0
26.0,187.0,72.0,1
23.0,208.0,118.0,1
28.0,188.0,94.0,1
29.0,163.0,48.0,0
18.0,172.0,49.0,0
40.0,170.0,77.0,1
34.0,169.0,61.0,0
22.0,205.0,104.0,1
21.0,170.0,94.0,0
25.0,170.0,94.0,0
15.0,145.0,32.0,0
28.0,167.0,83.0,0
33.0,166.0,57.0,0
36.0,158.0,52.0,1
40.0,158.0,52.0,1
48.0,158.0,52.0,1
56.0,158.0,52.0,1
35.0,186.0,100.0,1
39.0,186.0,100.0,1
34.0,177.0,81.0,1
20.0,163.0,73.0,1
24.0,163.0,73.0,1
28.0,163.0,73.0,1
23.0,193.0,82.0,0
22.0,170.0,53.0,1
20.0,185.0,96.0,1
22.0,199.0,103.0,1
37.0,173.0,66.0,0
25.0,200.0,82.0,1
28.0,196.0,100.0,1
22.0,150.0,48.0,1
26.0,150.0,48.0,1
30.0,150.0,48.0,1
22.0,208.0,133.0,1
23.0,173.0,79.0,1
24.0,173.0,74.0,0
23.0,190.0,53.0,0
34.0,189.0,80.0,1
28.0,187.0,81.0,1
33.0,181.0,94.0,1
15.0,165.0,53.0,0
21.0,175.0,58.0,1
21.0,175.0,77.0,0
20.0,163.0,67.0,0
23.0,171.0,70.0,0
15.0,136.0,30.0,0
21.0,182.0,76.0,0
26.0,188.0,78.0,0
22.0,183.0,77.0,0
22.0,175.0,85.0,1
21.0,174.0,54.0,0
25.0,174.0,54.0,0
23.0,206.0,93.0,1
35.0,166.0,60.0,0
32.0,192.0,80.0,1
40.0,178.0,79.0,1
25.0,182.0,102.0,1
26.0,200.0,113.0,1
27.0,191.0,99.0,1
15.0,173.0,60.0,1
19.0,173.0,60.0,1
24.0,195.0,79.0,1
19.0,173.0,81.0,1
24.0,199.0,100.0,1
26.0,168.0,75.0,1
30.0,168.0,75.0,1
20.0,203.0,103.0,1
36.0,183.0,76.0,1
33.0,190.0,108.0,1
29.0,194.0,82.0,1
20.0,162.0,50.0,1
24.0,162.0,50.0,1
47.0,179.0,86.0,1
22.0,184.0,108.0,1
38.0,186.0,78.0,1
28.0,160.0,57.0,0
18.0,180.0,85.0,0
32.0,174.0,68.0,0
30.0,177.0,82.0,1
42.0,172.0,71.0,1
34.0,179.0,76.0,1
49.0,170.0,66.0,1
22.0,191.0,102.0,1
27.0,191.0,104.0,1
17.0,165.0,50.0,0
27.0,191.0,77.0,0
24.0,162.0,63.0,1
28.0,170.0,90.0,0
32.0,170.0,90.0,0
36.0,170.0,90.0,0
40.0,170.0,90.0,0
26.0,178.0,92.0,1
17.0,155.0,61.0,0
39.0,178.0,78.0,1
27.0,177.0,73.0,0
33.0,162.0,48.0,0
37.0,168.0,50.0,1
30.0,181.0,70.0,0
36.0,182.0,82.0,1
23.0,184.0,98.0,1
27.0,184.0,98.0,1
31.0,184.0,98.0,1
35.0,184.0,98.0,1
39.0,184.0,98.0,1
20.0,179.0,66.0,1
21.0,196.0,96.0,1
26.0,168.0,78.0,1
26.0,190.0,98.0,1
22.0,180.0,120.0,1
36.0,173.0,74.0,1
30.0,163.0,48.0,0
21.0,184.0,71.0,1
33.0,184.0,71.0,1
33.0,176.0,68.0,0
32.0,196.0,89.0,1
35.0,170.0,63.0,1
34.0,165.0,73.0,1
27.0,171.0,67.0,0
43.0,164.0,62.0,0
16.0,176.0,73.0,1
32.0,176.0,73.0,1
36.0,176.0,73.0,1
33.0,180.0,78.0,0
24.0,180.0,138.0,1
23.0,182.0,89.0,1
27.0,182.0,89.0,1
22.0,163.0,43.0,0
30.0,160.0,55.0,1
39.0,160.0,55.0,1
46.0,160.0,55.0,1
51.0,160.0,55.0,1
23.0,155.0,47.0,0
27.0,186.0,105.0,1
31.0,186.0,105.0,1
20.0,171.0,78.0,0
25.0,171.0,78.0,0
19.0,169.0,87.5,1
23.0,169.0,87.5,1
27.0,169.0,87.5,1
31.0,169.0,87.5,1
20.0,195.0,89.0,1
35.0,168.0,63.0,0
25.0,176.0,73.0,0
38.0,169.0,66.0,0
35.0,188.0,77.0,1
28.0,184.0,87.0,1
42.0,184.0,87.0,1
14.0,167.0,58.0,0
28.0,171.0,78.5,0
32.0,171.0,78.5,0
20.0,172.0,86.0,0
27.0,181.0,73.0,1
28.0,170.0,67.0,0
18.0,176.0,80.0,1
34.0,176.0,80.0,1
28.0,181.0,67.0,0
32.0,181.0,67.0,0
36.0,181.0,67.0,0
22.0,201.0,89.0,1
31.0,185.0,87.0,1
19.0,175.0,55.0,0
15.0,153.0,60.0,0
19.0,153.0,60.0,0
24.0,166.0,54.0,0
16.0,167.0,64.0,0
25.0,164.0,66.0,0
21.0,169.0,52.0,1
22.0,157.0,54.0,1
25.0,184.0,74.0,0
29.0,170.0,80.0,0
24.0,190.0,99.0,1
28.0,177.0,79.0,1
32.0,177.0,79.0,1
36.0,177.0,79.0,1
29.0,188.0,94.0,1
21.0,167.0,49.0,0
32.0,178.0,77.0,0
24.0,176.0,75.0,0
45.0,172.0,68.0,1
32.0,178.0,68.0,0
22.0,175.0,59.0,0
20.0,190.0,81.0,1
32.0,186.0,78.0,1
26.0,161.0,65.0,1
25.0,153.0,56.0,0
26.0,185.0,78.0,0
30.0,185.0,78.0,0
34.0,185.0,78.0,0
29.0,174.0,83.0,1
33.0,174.0,83.0,1
40.0,178.0,71.0,1
21.0,162.0,64.0,1
31.0,175.0,66.0,1
22.0,153.0,47.0,0
30.0,153.0,47.0,0
34.0,153.0,47.0,0
17.0,179.0,79.0,1
17.0,168.0,60.0,1
27.0,202.0,90.0,1
23.0,203.0,86.0,1
27.0,203.0,86.0,1
25.0,169.0,51.0,1
33.0,166.0,54.0,1
29.0,172.0,59.0,0
18.0,178.0,81.0,1
37.0,179.0,95.0,1
40.0,179.0,95.0,1
28.0,195.0,107.0,1
19.0,185.0,60.0,0
33.0,200.0,100.0,1
30.0,203.0,90.0,1
16.0,144.0,33.0,0
32.0,172.0,66.0,1
30.0,156.0,60.0,0
26.0,160.0,65.0,1
30.0,160.0,65.0,1
27.0,174.0,64.5,1
22.0,202.0,105.0,1
27.0,202.0,105.0,1
31.0,202.0,105.0,1
35.0,202.0,105.0,1
38.0,202.0,105.0,1
29.0,169.0,53.0,0
32.0,182.0,75.0,1
36.0,182.0,75.0,1
20.0,199.0,71.0,1
28.0,199.0,71.0,1
39.0,172.0,57.0,0
14.0,158.0,49.0,0
22.0,184.0,96.0,1
42.0,172.0,63.0,1
46.0,172.0,63.0,1
31.0,164.0,57.0,1
20.0,176.0,101.0,0
20.0,180.0,85.0,0
28.0,180.0,85.0,0
21.0,194.0,112.0,1
20.0,179.0,76.0,0
24.0,190.0,125.0,1
21.0,156.0,50.0,0
21.0,162.0,58.0,1
24.0,172.0,90.0,1
23.0,189.0,120.0,1
31.0,189.0,120.0,1
38.0,170.0,73.0,1
20.0,194.0,83.0,0
18.0,178.0,66.0,0
28.0,167.0,58.0,0
20.0,182.0,70.0,0
20.0,173.0,78.0,0
24.0,167.0,53.0,1
21.0,157.0,44.0,0
17.0,152.0,48.0,0
25.0,190.0,115.0,1
21.0,189.0,76.0,0
25.0,189.0,76.0,0
30.0,154.0,50.0,1
28.0,191.0,70.0,1
32.0,191.0,70.0,1
36.0,191.0,70.0,1
36.0,196.0,95.0,1
27.0,183.0,73.0,0
31.0,183.0,73.0,0
35.0,165.0,66.0,1
32.0,169.0,58.0,0
34.0,169.0,58.0,0
18.0,173.0,60.0,1
34.0,190.0,100.0,1
24.0,195.0,98.0,1
26.0,163.0,67.0,0
20.0,142.0,57.0,1
30.0,174.0,63.0,0
23.0,196.0,109.0,1
33.0,175.0,74.0,1
26.0,178.0,103.0,1
24.0,180.0,92.0,1
24.0,213.0,132.0,1
17.0,173.0,57.0,0
28.0,190.0,102.0,1
22.0,175.0,61.0,1
30.0,177.0,85.0,1
34.0,177.0,85.0,1
16.0,160.0,43.0,0
39.0,175.0,84.0,1
55.0,172.0,68.0,1
60.0,172.0,68.0,1
32.0,183.0,89.0,1
19.0,158.0,47.0,0
26.0,182.0,98.0,1
30.0,182.0,98.0,1
40.0,174.0,118.0,1
44.0,174.0,118.0,1
28.0,167.0,61.0,1
31.0,176.0,58.0,0
19.0,186.0,75.0,0
33.0,181.0,62.0,1
25.0,158.0,63.0,0
32.0,172.0,74.0,1
33.0,165.0,57.0,1
35.0,167.0,67.0,0
28.0,158.0,45.0,0
32.0,158.0,45.0,0
37.0,158.0,45.0,0
23.0,171.0,80.0,0
26.0,171.0,80.0,0
31.0,171.0,80.0,0
35.0,171.0,80.0,0
16.0,152.0,42.0,0
20.0,181.0,66.0,1
25.0,152.0,51.0,0
29.0,152.0,51.0,0
23.0,186.0,81.0,0
27.0,186.0,81.0,0
43.0,168.0,86.0,1
28.0,187.0,118.0,1
31.0,171.0,88.0,1
17.0,161.0,54.0,1
35.0,170.0,72.0,1
16.0,166.0,47.0,0
36.0,187.0,70.0,1
31.0,169.0,58.0,0
32.0,167.0,62.0,1
14.0,147.0,41.0,1
18.0,147.0,41.0,1
42.0,183.0,79.0,1
46.0,183.0,79.0,1
29.0,177.0,76.0,0
33.0,178.0,75.0,0
15.0,149.0,38.0,0
20.0,166.0,75.0,0
19.0,197.0,101.0,1
24.0,197.0,101.0,1
29.0,174.0,87.0,1
33.0,174.0,87.0,1
21.0,188.0,99.0,1
19.0,195.0,93.0,1
38.0,168.0,51.0,0
38.0,157.0,66.0,0
42.0,157.0,66.0,0
24.0,161.0,60.0,0
28.0,176.0,57.0,0
36.0,176.0,57.0,0
20.0,183.0,121.0,1
28.0,181.0,93.0,1
32.0,181.0,93.0,1
17.0,157.0,47.0,0
33.0,178.0,62.0,0
37.0,178.0,62.0,0
26.0,205.0,107.0,1
40.0,155.0,62.0,0
27.0,162.0,50.0,1
24.0,166.0,58.0,1
27.0,158.0,44.0,0
31.0,158.0,44.0,0
24.0,172.0,81.0,1
32.0,172.0,81.0,1
44.0,168.0,63.0,0
48.0,168.0,63.0,0
52.0,168.0,63.0,0
31.0,176.0,67.0,1
35.0,176.0,67.0,1
39.0,176.0,67.0,1
43.0,176.0,67.0,1
26.0,188.0,111.0,1
27.0,180.0,81.0,0
31.0,180.0,81.0,0
33.0,173.0,77.0,1
22.0,162.0,69.0,0
27.0,186.0,94.0,1
24.0,175.0,96.0,1
33.0,195.0,77.0,1
40.0,183.0,73.0,1
43.0,163.0,78.0,1
44.0,180.0,88.0,1
17.0,181.0,69.0,1
25.0,181.0,69.0,1
18.0,187.0,73.0,1
20.0,171.0,79.0,1
20.0,161.0,63.0,0
33.0,164.0,57.0,1
18.0,190.0,97.0,1
23.0,164.0,67.0,1
35.0,181.0,100.0,1
22.0,160.0,48.0,1
26.0,160.0,48.0,1
42.0,170.0,80.0,1
28.0,192.0,89.0,1
32.0,192.0,89.0,1
25.0,165.0,82.0,1
30.0,187.0,83.0,1
17.0,185.0,77.0,1
27.0,187.0,81.0,0
31.0,187.0,81.0,0
19.0,178.0,86.0,1
29.0,157.0,56.0,1
29.0,168.0,55.0,1
32.0,174.0,65.0,1
22.0,161.0,60.0,0
17.0,161.0,57.0,0
30.0,165.0,53.0,1
19.0,165.0,61.0,0
21.0,182.0,83.0,0
34.0,193.0,90.0,1
24.0,190.0,73.0,0
33.0,192.0,110.0,1
28.0,191.0,118.0,1
36.0,173.0,61.0,0
33.0,161.0,74.0,1
37.0,161.0,74.0,1
23.0,194.0,77.0,1
29.0,161.0,45.0,0
41.0,175.0,58.0,1
19.0,178.0,61.0,0
23.0,207.0,100.0,1
18.0,163.0,44.0,0
25.0,194.0,96.0,1
27.0,174.0,79.0,1
25.0,182.0,98.0,1
37.0,170.0,69.0,1
19.0,160.0,51.0,1
31.0,148.0,51.0,1
22.0,172.0,106.0,1
24.0,169.0,61.0,0
36.0,180.0,83.0,1
25.0,195.0,83.0,1
30.0,187.0,76.0,0
19.0,186.0,59.0,1
21.0,168.0,80.0,1
28.0,195.0,79.0,1
32.0,195.0,79.0,1
28.0,178.0,73.0,0
18.0,179.0,69.0,1
18.0,162.0,61.0,0
43.0,175.0,71.0,1
24.0,154.0,59.0,1
26.0,181.0,93.0,1
22.0,202.0,89.0,1
27.0,154.0,56.0,1
21.0,200.0,92.0,1
29.0,180.0,81.0,0
28.0,186.0,110.0,1
18.0,175.0,77.0,1
18.0,176.0,77.0,1
36.0,195.0,82.0,1
33.0,180.0,81.0,1
19.0,182.0,93.0,1
29.0,192.0,87.0,1
32.0,188.0,97.0,1
36.0,188.0,97.0,1
40.0,188.0,97.0,1
44.0,188.0,97.0,1
48.0,188.0,97.0,1
27.0,163.0,75.0,1
31.0,163.0,75.0,1
25.0,165.0,67.0,0
19.0,194.0,98.0,1
18.0,175.0,51.0,1
25.0,158.0,47.0,1
31.0,204.0,106.0,1
32.0,176.0,83.0,1
30.0,163.0,64.0,1
19.0,190.0,87.0,1
25.0,183.0,58.0,0
30.0,176.0,65.0,0
23.0,163.0,66.0,0
29.0,174.0,57.0,0
22.0,204.0,142.0,1
26.0,204.0,142.0,1
30.0,204.0,142.0,1
34.0,204.0,142.0,1
22.0,176.0,54.0,1
17.0,171.0,62.0,0
29.0,170.0,72.0,0
20.0,191.0,75.0,0
24.0,191.0,75.0,0
30.0,189.0,85.0,1
20.0,173.0,71.5,1
24.0,173.0,71.5,1
15.0,143.0,34.0,0
39.0,168.0,56.0,1
24.0,153.0,49.0,0
19.0,163.0,65.0,0
33.0,186.0,76.0,1
17.0,190.0,90.0,1
30.0,174.0,80.0,1
33.0,185.0,90.0,1
22.0,178.0,94.0,1
17.0,172.0,48.0,0
28.0,196.0,81.0,1
29.0,184.0,98.0,1
33.0,180.0,100.0,1
35.0,192.0,100.0,1
39.0,170.0,72.0,1
23.0,182.0,62.0,1
22.0,179.0,80.5,1
26.0,179.0,80.5,1
30.0,179.0,80.5,1
23.0,185.0,68.0,0
26.0,188.0,86.5,1
28.0,188.0,86.5,1
41.0,180.0,87.0,1
27.0,170.0,86.0,1
31.0,170.0,86.0,1
37.0,169.0,63.0,0
41.0,169.0,63.0,0
45.0,169.0,63.0,0
24.0,197.0,92.0,1
28.0,159.0,53.0,0
29.0,180.0,65.0,0
30.0,195.0,131.0,1
30.0,178.0,81.0,0
34.0,178.0,81.0,0
32.0,189.0,92.0,1
24.0,200.0,125.0,1
28.0,200.0,125.0,1
23.0,161.0,44.0,0
27.0,161.0,44.0,0
26.0,183.0,106.5,1
30.0,183.0,106.5,1
34.0,183.0,106.5,1
38.0,183.0,106.5,1
27.0,170.0,60.5,1
31.0,170.0,60.5,1
36.0,170.0,60.5,1
17.0,155.0,54.0,1
21.0,155.0,54.0,1
20.0,179.0,79.0,0
24.0,164.0,61.0,1
17.0,186.0,72.0,1
38.0,186.0,90.0,1
26.0,185.0,100.0,1
22.0,161.0,51.0,0
26.0,161.0,51.0,0
24.0,155.0,46.0,0
17.0,169.0,46.0,0
21.0,169.0,46.0,0
31.0,174.0,76.0,1
24.0,180.0,145.0,0
28.0,180.0,145.0,0
33.0,180.0,145.0,0
16.0,170.0,59.0,0
36.0,170.0,59.0,0
19.0,140.0,51.0,1
18.0,191.0,77.0,0
40.0,170.0,50.0,1
19.0,174.0,57.0,0
23.0,193.0,105.0,1
37.0,169.0,55.0,1
16.0,173.0,63.0,0
16.0,164.0,38.0,0
27.0,200.0,145.0,1
33.0,170.0,77.0,0
25.0,180.0,85.0,0
33.0,180.0,85.0,0
37.0,180.0,85.0,0
31.0,161.0,56.0,0
24.0,198.0,86.0,1
27.0,198.0,86.0,1
17.0,182.0,76.0,1
20.0,164.0,60.0,0
33.0,174.0,70.0,1
17.0,158.0,47.0,1
25.0,183.0,63.0,1
33.0,177.0,85.0,1
37.0,177.0,85.0,1
21.0,183.0,56.0,1
24.0,181.0,80.0,0
25.0,182.0,59.0,0
20.0,156.0,49.0,0
30.0,175.0,64.0,0
33.0,169.0,60.0,1
27.0,187.0,73.0,1
30.0,196.0,103.0,1
22.0,165.0,72.0,1
26.0,165.0,72.0,1
30.0,165.0,72.0,1
21.0,166.0,48.0,0
25.0,166.0,48.0,0
34.0,175.0,61.0,1
22.0,206.0,93.0,1
22.0,201.0,85.0,1
26.0,201.0,85.0,1
24.0,198.0,133.0,1
26.0,152.0,52.0,1
24.0,172.0,66.5,1
24.0,196.0,84.0,1
28.0,196.0,84.0,1
32.0,196.0,84.0,1
30.0,161.0,58.0,0
25.0,197.0,107.0,1
20.0,161.0,62.0,1
24.0,174.0,54.0,0
36.0,165.0,60.0,0
24.0,165.0,42.0,0
27.0,203.0,109.0,1
31.0,203.0,109.0,1
17.0,183.0,95.0,0
29.0,205.0,116.0,1
32.0,205.0,116.0,1
27.0,176.0,61.0,0
26.0,175.0,59.0,0
33.0,178.0,71.0,0
31.0,157.0,48.0,0
16.0,163.0,53.0,0
33.0,162.0,60.0,0
37.0,162.0,60.0,0
36.0,180.0,84.0,1
20.0,197.0,92.0,1
22.0,202.0,82.0,0
22.0,175.0,90.0,0
26.0,177.0,78.0,0
26.0,182.0,69.0,0
20.0,169.0,61.0,1
26.0,182.0,65.0,0
30.0,155.0,55.0,1
19.0,174.0,58.0,1
36.0,183.0,112.0,1
26.0,154.0,59.0,0
22.0,202.0,109.0,1
26.0,185.0,74.0,0
25.0,153.0,56.0,1
29.0,153.0,56.0,1
26.0,171.0,59.0,1
25.0,154.0,57.0,0
27.0,194.0,101.0,1
31.0,162.0,50.0,1
35.0,162.0,50.0,1
23.0,182.0,64.0,1
21.0,199.0,99.0,1
20.0,191.0,82.0,1
20.0,173.0,71.0,0
24.0,173.0,71.0,0
32.0,173.0,71.0,0
21.0,163.0,65.0,0
29.0,163.0,65.0,0
39.0,175.0,77.0,1
47.0,175.0,77.0,1
24.0,159.0,52.0,0
17.0,168.0,64.0,0
27.0,163.0,53.0,0
50.0,165.0,63.0,1
22.0,166.0,50.0,1
30.0,158.0,60.0,0
19.0,187.0,76.0,1
43.0,165.0,52.0,1
47.0,165.0,52.0,1
36.0,181.0,84.0,1
44.0,175.0,68.0,1
18.0,202.0,105.0,1
34.0,177.0,67.0,0
26.0,175.0,97.0,1
31.0,177.0,78.0,0
28.0,183.0,84.0,0
24.0,157.0,57.0,0
28.0,157.0,57.0,0
29.0,179.0,82.0,1
26.0,161.0,63.0,0
26.0,175.0,88.0,0
30.0,175.0,88.0,0
18.0,180.0,123.0,1
22.0,180.0,123.0,1
29.0,164.0,74.0,1
32.0,191.0,92.0,1
22.0,157.0,55.0,1
22.0,173.0,155.0,0
19.0,170.0,80.0,1
29.0,170.0,75.0,0
34.0,169.0,66.0,1
35.0,166.0,55.0,0
28.0,157.0,61.0,0
30.0,162.0,56.0,0
22.0,160.0,64.0,1
26.0,160.0,64.0,1
15.0,167.0,43.0,0
26.0,171.0,49.0,0
19.0,164.0,89.0,1
23.0,179.0,72.0,0
30.0,179.0,92.0,1
34.0,179.0,92.0,1
41.0,179.0,92.0,1
23.0,155.0,55.0,1
18.0,192.0,87.0,1
30.0,192.0,87.0,1
34.0,192.0,87.0,1
22.0,152.0,49.0,0
29.0,190.0,107.0,1
27.0,199.0,113.0,1
31.0,199.0,113.0,1
18.0,188.0,65.0,1
25.0,165.0,51.0,1
17.0,185.0,96.0,1
21.0,185.0,96.0,1
26.0,171.0,84.0,1
32.0,173.0,55.0,1
25.0,179.0,101.0,1
29.0,179.0,101.0,1
26.0,158.0,53.0,0
30.0,158.0,53.0,0
15.0,189.0,83.0,1
27.0,202.0,107.5,1
36.0,164.0,50.0,0
29.0,189.0,76.0,1
33.0,189.0,76.0,1
26.0,162.0,59.5,1
30.0,162.0,59.5,1
34.0,162.0,59.5,1
19.0,153.0,42.0,0
20.0,162.0,63.0,1
24.0,190.0,105.0,1
28.0,190.0,105.0,1
20.0,179.0,85.0,0
24.0,179.0,85.0,0
28.0,179.0,85.0,0
32.0,179.0,85.0,0
36.0,179.0,85.0,0
40.0,179.0,85.0,0
42.0,174.0,72.0,1
21.0,187.0,116.0,1
30.0,182.0,65.0,0
41.0,173.0,75.0,1
26.0,185.0,104.0,1
30.0,185.0,104.0,1
34.0,185.0,104.0,1
38.0,185.0,104.0,1
19.0,159.0,59.0,0
31.0,181.0,67.0,0
